HS2,HS4,Group,Commodity,Cargo,Cargo_Detail,Keywords_Str,Min Tons,Max Tons,Note,HS Title,HS Decription,HS_Code,Port of Loading (F),Shipper,Count,Tons
44,4409,Break-Bulk,Forestry,"Lumber, Particle Board, Misc Product",Plywood,"Lumber, Spruce, Timber, Pine, Taeda, Elliotti, Pinus, Metsa, Whitewood",1.5,60000,KEEP,"Wood (including strips and friezes for parquet flooring, not assembled) continuously shaped (tongued, grooved, rebated, chamfered, V-jointed, beaded, molded, rounded or the like) along any of its edges, ends or faces, whether or not planed, sanded or end-jointed:","Wood (including strips and friezes for parquet flooring, not assembled) continuously shaped (tongued, grooved, rebated, chamfered, V-jointed, beaded, molded, rounded or the like) along any of its edges, ends or faces, whether or not planed, sanded or end-jointed:",,,,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Vancouver, BC, Canada",H.J. Baker Sulphur Canada Ulc,1,1
85,8544,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Insulated (including enameled or anodized) wire, cable (including coaxial cable) and other insulated electric conductors, whether or not fitted with connectors; optical fiber cables, made up of individually sheathed fibers, whether or not assembled with electric conductors or fitted with connectors:","Insulated (including enameled or anodized) wire, cable (including coaxial cable) and other insulated electric conductors, whether or not fitted with connectors; optical fiber cables, made up of individually sheathed fibers, whether or not assembled with electric conductors or fitted with connectors:",,,,1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"PREPAINTED, PERCENT, STEEL, SHEET, COIL",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",Classified: 7210.70,"Kaohsiung, Taiwan","Yieh Phui Enterprise Co., Ltd.",1,1
72,7210,Break-Bulk,Steel,Finished Steel,Flat Rolled Products,"PREPAINTED, HOT, DIP, ALLOY, COIL",1.5,60000,KEEP,"Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated:",Classified: 7210.70,"Kaohsiung, Taiwan","Yieh Phui Enterprise Co., Ltd.",1,1
85,8543,Break-Bulk,General Cargo,Machinery,Machinery,Machinery,0,10000,KEEP,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof:","Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter; parts thereof:",,,,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",,,,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.91,"Beale Cove, Bc, Canada",Lafarge Texada Quarrying,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.92,"Beale Cove, Bc, Canada",Amrize Canada Inc.,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.92,"Beale Cove, Bc, Canada",Lafarge Texada Quarrying,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.91,"Van Anda, Bc, Canada",,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.92,"Van Anda, Bc, Canada",,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.91,"Santander, Spain",Canteras Y Hormigones Santander,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.91,"All Other Newfoundland Ports, Canada",Cemex Materials Newfoundland Inc.,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.91,"Freeport, Grand Bahama I, Bahamas",Bahama Rock Ltd.,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.92,"Freeport, Grand Bahama I, Bahamas",Bahama Rock Ltd.,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.92,"Freeport, Grand Bahama I, Bahamas",,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.92,"Ocho Rios, Jamaica","Lydford Mining Co., Ltd.",1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.93,"Auld's Cove, Ns, Canada",Martin Marietta Materials Canada Limited,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.23,"Auld's Cove, Ns, Canada",Martin Marietta Materials Canada Limited,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.91,"Abu Kir Bay, Egypt",Royal El Minya Cement Co.,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.99,"All Other Newfoundland Ports, Canada",Shoreline Aggregates Inc.,1,1
68,6807,Dry Bulk,Construction Materials,Aggregates,Limestone,"Limestone, TXDOT, LADOT, FDOT, LADOTD",,,KEEP,"Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):","Worked monumental or building stone (except slate) and articles thereof, other than goods of heading 6801; mosaic cubes and the like, of natural stone (including slate), whether or not on a backing; artificially colored granules, chippings and powder, of natural stone (including slate):",Classified: 6802.91,"All Other Newfoundland Ports, Canada",Shoreline Aggregates Inc.,1,1
