Party_Name,Total_Tons,Record_Count
Marine Max Northeast Llc,35.74,2
Gillette Steel Center,35.72,2
Carl Zeiss Industrial Quality,35.7,4
Corporacion Domi S.A.,35.68,2
Bay Crane Northeast Llc,35.68,2
Mccullough Ltd.,35.64,10
Gaia Produce,35.64,1
Spt Intercontinental Srl,35.64,2
Amadeus Yachting Gmb H,35.6,2
Not Available,35.58,2
Paxton & Vierling Steel Co.,35.58,1
Npk Construction Equipment Inc.,35.56,3
Ocmulgee Autosport,35.55,15
Miller Electric Mfg. Co.,35.54,2
Bank Of America N.,35.5,10
Finger Lakes Dairy Services Inc.,35.5,4
Freightplus (Australia) (Pty) ) Ltd.,35.5,2
Vag Usa Llc,35.44,2
Blue Origin Island Fl,35.38,2
Banco Lafise Honduras S.A.,35.36,4
Delta Valve Inc.,35.36,2
Thompson Tractor,35.35,4
Advance Metals Recycling,35.3,1
Advanced Heat Treat Corp.,35.3,2
Power Gen Industries Sa,35.28,2
Southern California Edison,35.24,2
Inc. Enercon Chile Sp A,35.2,1
Bernard Travaux Polynesie Sa,35.2,2
Superboats & Yachts Dba,35.2,10
Jd Discovery Corp.,35.2,2
Gkn Aerospace Newington Llc,35.14,6
Andriaki Shipping,35.07,6
0379 Cm Co Plt T1 Chem Co.,35.05,3
Penguin Shipping,35.04,20
Pilcrow Llc,35.04,2
Cruise Plus Services,35.04,10
Chuck Hovey Yachts Llc. 901,35.0,1
Gill Dairy,35.0,2
Thornton Welding,35.0,2
Twin Oaks Dairy Llc,35.0,2
Delta Power Equipment,35.0,2
Thermal Works Llc,35.0,2
Camso Mfg. Usa Ltd.,35.0,1
Pietracoup Et Ass. Inc.,35.0,1
Victory Procurement Services Llc,35.0,1
Buhler Aeroglide Corp.,35.0,2
Cargologic Carga Logistica S.A,35.0,2
Ritchie Brothers,35.0,1
Pacific Tri Estar Inc.,35.0,2
Prolift Louisville,35.0,2
Sask Power Western Plants,34.93,1
Machinery Corp. Of Guyana Ltd.,34.9,2
China Machinery Engineering Corp.,34.87,1
Salobo Metais S A,34.82,1
Hylcon,34.82,2
Theault North America Distribution,34.81,8
Ascensus Us Corporate Inc.,34.8,2
Van Ko Chopping,34.76,2
Wolfreign Motors Llc Mr. Alexander,34.76,25
Tpi Composites,34.74,3
Icici Bank Ltd.,34.7,1
Denison Yacht Sales Inc.,34.64,2
W905 Hl,34.63,5
Esmil Corp.,34.58,2
Hi Lite Airfield Services Llc.,34.56,6
Oktdemexicos.Adec.V.,34.56,1
Weslake Plastics Co.,34.54,2
Apple Inc.,34.52,2
W58 N7 M W7 Nu Uspfo Activity Oh Arng,34.52,4
Fb2029 Oo Alc Ddhu Cntr,34.510000000000005,2
Steen Enterprises Inc.,34.4,2
Azv Trading Llc,34.36,1
Itochu Machine Technos Corp,34.34,2
Atc Comafrique,34.32,2
Cleveland Crane,34.29,1
Zenviro Tech Us Inc.,34.2,7
Flint Engine Operation,34.17,1
0005 Ad Bn 04 Hhb T0 Rear Det,34.16,2
Mitsuiand Co. (Usa) Inc.,34.08,2
"Ebs Co., Ltd.",34.06,1
Siemens Mobility Inc. Vehicle Divisi,34.02,2
Tighten Up Llc,34.02,1
Sungas Corp. Of Fl,34.019999999999996,3
Scientific Protein Laboratories,34.019999999999996,2
Elitevancouver Motors,34.019999999999996,4
Snijder Bv,34.0,1
Top Lift Enterprises Inc.,34.0,2
Green Bay Drop Forge,34.0,1
Bosch Rexroth Corp.,34.0,4
Pw Bus Orgs; Asheville Operations,34.0,2
Galati Yacht Sales Llc,34.0,2
Seatrade International Sa,34.0,4
Elling Shipbuilding Bv,34.0,2
Lippmann Milwaukee Inc.,34.0,2
Ahli,33.96,6
Speedy Food Group,33.94,2
El Palacio Del Rescatista Sa De Cv,33.92,2
Usa Heavy Equipment And Parts Inc.,33.9,2
Tuberias Y Vulvulas Del Nordeste,33.9,1
Rolls Royce Motor Cars Auckland,33.88,10
Avopiling Holdings (Pty) ) Ltd.,33.8,2
Orthoprenuers Group,33.75,1
Cumins Inc. Dba Cssna,33.7,1
Yachting Assets & Operations Llc,33.7,2
Aurora Mfg. Inc.,33.65,1
C Innovations,33.62,2
Casaluker Usa Inc.,33.6,2
Agco Corp.,33.6,2
Nexus Media Corp. Srl,33.6,2
American Trailer Rentals,33.6,2
Thames Builders,33.6,2
N V Semc Hardware,33.56,4
Ett Usa Holdco Llc,33.5,1
Fletcher Equipment,33.5,4
J Mfg Llc,33.5,1
Mainfreight Air & Ocean Airfreigh,33.44,2
Junker Inc.,33.44,3
Rare Garage Auto,33.36,28
J&K Fresh,33.3,2
Urphy E&P,33.29,1
Fives Bronx Inc.,33.2,2
Xolur De Mexico Sa De Cv,33.2,1
Ryerson Inc.,33.2,2
Baker Hughes Oilfield Operatiions,33.14,12
Eurosport Imp.,33.12,18
Dy Concrete Pump Inc.,33.12,3
Roberts Welding And Fabricating Ltd.,33.12,2
Little Boy Ventures Llc,33.12,2
Coca Cola Exp. Corp,33.06,2
Passion Sport Jdm Llc,33.06,30
Cameron France Sas Slb,33.0,1
Corp. Trus,33.0,2
Metso Minerals Industries Inc.,33.0,1
Rcs Inc.,33.0,1
City Of Nashua,33.0,1
Orizon Aerostructures,33.0,2
Hartwig Inc.,33.0,2
Bombardier Aerospace Canadair,33.0,12
Bes Global,32.96,2
Hyundai Kia America Technical Cen,32.94,5
Virgin Island Motors Corp.,32.92,16
Dai Ichiusa Ltd.,32.92,2
Servicios Estructuras Y Metalurgica,32.82,2
Alltrista Plastic Llc,32.76,2
Island Imp. Ssi Llc,32.739999999999995,10
The Housing Bank For Trade And,32.7,2
Inchcape European Distribution,32.7,4
Agrozafra S.A.,32.68,2
Agroganadera Eben Ezer S.A.,32.68,2
Sboat Marine Llc,32.66,1
Us Navy,32.66,1
Wilcox Steel,32.64,1
Aji Panama S.A.,32.64,2
R & B Power Inc.,32.56,2
Trailler Birdge International,32.55,1
Extreme Logistics S.A.,32.54,4
Nlmk Peru Comercial De Aceros Sac,32.52,1
Alpha Steel Llc,32.5,1
North American Fishing Supplies Inc.,32.480000000000004,5
Ohio Refining Co. Llc,32.48,2
North America Quality Center,32.44,10
Tierra Equipment,32.4,3
Continental Motores Sa De Cv,32.4,4
Sacs Marine Usa,32.4,3
First Enterprise,32.38,4
Clean Harbors Enviromental Service,32.31,19
J.A Riggs Tractor Co.,32.24,2
Extreme Global,32.22,6
Fischbach Usa,32.2,2
Hi Lite Airfield Services Llc,32.2,2
Productos De Carretera,32.2,2
Auto Rennen Cars,32.18,20
Dana Corp. Humboldt,32.12,2
Southport Imp. Llc,32.1,29
Cutlite Penta America Llc.,32.1,2
Cmcc Galvabar,32.1,2
Airgroup,32.08,1
Automotores Y Anexos S.A. (Ayasa),32.08,2
0940 Tctm Tm Aa Rear Det,32.04,4
Ljl Mecanique Inc.,32.019999999999996,4
Jdr Cables Systems,32.0,2
Cypress Enterprises Llc,32.0,2
Sparber Mexico International S.A D,32.0,2
Lego Op De Mexico,32.0,2
Guardian Off Road Inc.,32.0,2
Tayler Lee Lee's Jdm & More,32.0,31
Elv Select Inc.,32.0,2
Fifty Ltd. Aif Corporate Services Lt,32.0,2
Master T T Lady Moura,32.0,2
Falcon Airport Services,32.0,2
Delta Powerboats America,32.0,4
Lego Op.Mexico Sa De Cv,32.0,2
Coaneq Srl,32.0,2
Blue Label Packaging Co.,32.0,1
Ntro Arrb,32.0,2
Lagersmith Llc,32.0,1
Rcs Entertainment Llc,32.0,2
Rotech Subsea Llc,31.98,2
Haven Development,31.98,1
Universal Tire International,31.96,2
Naps North Atlantic Pacific Seafood,31.95,1
Bank Of American.A,31.860000000000003,4
Gea Process Engineering S.A. De C.,31.82,2
Apibat,31.8,2
Car Imp. Direct Ltd.,31.8,4
Auto Franklin A Perez Srl,31.76,6
Sun America Llc,31.76,2
Kestrel Liner Agencies Ltd.,31.75,1
Takatsu Mfg. North America,31.75,4
Bombardier Learjet Inc.,31.74,2
Seafood Producers Cooperative,31.700000000000003,4
Integrated Supply Network,31.68,2
Sia Ste D Importation Automobiles,31.64,2
Daikin Mfg. Mexico,31.62,1
Mae Eitel Inc.,31.6,2
Schryver Del Ecuador S.A.,31.590000000000003,2
Evergreen Motors,31.58,2
Jeremias Inc.,31.5,2
Minetec,31.49,2
Vicem Yachts Llc. Usa,31.45,1
Casatoro S A,31.34,2
Finnairsea Logistics (Pty) ) Ltd.,31.32,2
Coil Innovation Usa Inc.,31.3,2
Gec Construction,31.3,4
Thyssenkrupp Industries Solutions,31.29,1
Parker Apac Ocean Lax,31.28,9
Evens Joseph Chilli Enterprise Im,31.259999999999998,22
Joshua Lucas Rhd Specialties,31.22,19
Three Rivers Chrysler Jeep Dodge,31.21,1
Bmg Mexico Cia Ltda S.A. De C.V.,31.2,2
Bavarian Motor Cars Usa Inc.,31.16,18
Free Breeze Inc.,31.15,2
Bombas Centrifugas Alemanas,31.14,2
Mak America Inc.,31.14,15
Customized Brokers,31.08,1
Cars4 U Inc. (Dba) Verginia,31.08,8
Spg Dry Cooling Usa Llc,31.08,2
Hearte International,31.07,5
Saemie Corp.,31.06,4
"Yantai Oriental Protein Tech Co., Ltd.",31.04,1
Commercial Freight And Logistics,31.0,1
Dsv Air & Sea Ltd. I850 19 Landing Drive,31.0,2
Bradford Marine,31.0,17
Fairchild Equipment,31.0,2
Niagara (Temple),31.0,2
Hylas Yachts International Llc,31.0,1
Powerscreen Canada Ltd.,31.0,1
Saab,31.0,2
Nuqul Automotive Ltd. Co.,31.0,8
Brent Bowling,30.98,13
Espaillat Motors,30.94,10
Bruzzone Shipping Inc.,30.92,2
Ellwood Crankshaft And Machine Co.,30.84,2
Cj Equipment Inc.,30.82,2
Nimbus Florida,30.8,4
"Ming Hau Industrial Co., Ltd.",30.8,1
Stewart Systems Baking Llc,30.78,1
Mobil Equatorial Guinea Inc.,30.75,1
Island Wheelz Enterprises Co.,30.72,20
Innomotics Llc,30.72,1
North Coast Logistics,30.72,1
Intl Metals Enterprises,30.72,2
Salcedo Motors S.A. Salmotorsa,30.7,1
Blanford & Mccray Llc,30.7,33
Pladis North America,30.6,2
W8000 Q,30.6,4
Dreyfus Ashby Inc.,30.57,3
Expeditors International Los Angeles,30.56,2
Ritchie Bros. Auctione,30.56,2
0151 Sc Bnco C0 Rear Det,30.53,7
Durr Systems Inc.,30.5,1
Tennplasco Llc,30.46,2
Transporte Rampel Srl,30.42,2
Lulin Farm Usa,30.4,4
Micar Co.,30.38,6
Charles Smith,30.38,28
Allied Equipment Sales,30.34,1
Zahn Ventures Llc,30.32,28
Machinerie R. Gagnon Inc.,30.32,2
Nordtrafik Ab,30.3,2
Inversiones Gf,30.28,2
Servicio Turisticos Anthony Srl,30.28,2
Manar Inc.,30.27,1
Stone Eqiptment,30.26,1
Kimbex,30.25,16
Transporte Y Servicios Clemente Fam,30.24,2
Penn Machine Works Inc.,30.22,2
German Motors S.A.S.,30.200000000000003,6
Co. Industrial Technologies And,30.2,2
Concours Motor Co 1962 Ltd.,30.2,18
Atlas Copco Comptec Llc,30.16,2
Scm Gl Inc.,30.16,2
Rbna Bosch Farmington Hills Mi,30.14,4
Foreign Connect Llc,30.14,12
Silver Arrow Auto Sales Corp.,30.12,20
Elite Multimedia Productions,30.1,2
Rb Ritchie Bros.,30.09,1
Fluorone Trading Llc,30.09,1
Deep Ocean International Logistics,30.03,1
Auto Shine Maui,30.009999999999998,31
Marine 360,30.0,1
Industrial Technologies And Service,30.0,2
Bucher Muncicpal North America,30.0,2
Scion Drilling Llc,30.0,2
Isla Guadalupe Llc,30.0,1
Pacific Northwest Yachts,30.0,2
Victaulic,30.0,1
Axxess International Inc.,30.0,2
Global Distribution And Logistics,30.0,2
Crane Worldwide Logistica Do,30.0,2
R. Hallifax Fam. Fun Tyne Amus.,30.0,2
Cantiere Del Pardo Sp A,30.0,2
Waste Management Sustainability Ser,30.0,1
Zimmerman Farms Llc,30.0,2
Aviagen North America Inc.,30.0,2
Southwire,30.0,2
Geus Steam Plant,30.0,2
Halekulani Llc,30.0,1
Millbrecht Llc,30.0,2
Blmk Shipping Inc. Trust Co.,30.0,2
Flagstaff Marine,30.0,2
Mako Marine Ventures,30.0,2
Gt Bars Llc,30.0,1
Aloha Ocean Charter Boat Sa,30.0,2
Two Ocean Catamarans Srl,30.0,1
Glr Llc,30.0,1
Goodfellow Equipment Llc,30.0,1
Tecnologia De Excelencia Maquinaria,30.0,2
Grupo Erh,30.0,6
Pluscargo Transporte Mexicana Sa De,30.0,2
Wright Yachts Sales,30.0,2
Anvera Yacht Us,30.0,2
Gcg Ground Services (Barbados) Ltd.,30.0,1
Manior Industries Inc.,29.96,2
Pharmacy Lite Packaging,29.96,2
Renishaw Inc.,29.96,4
Ryerson Canada Inc.,29.96,3
Drs Sustainment Systems Inc.,29.94,1
Yacht Sales West Inc.,29.939999999999998,3
Kemet Electronics Corp.,29.9,1
Weeks Massman A Joint Veture,29.9,1
Stp Multipress,29.9,2
Msp Imp. Llc Mark Paulus,29.88,17
Branden R. Cummins,29.85,18
Hydrofarm Llc,29.810000000000002,2
Ulog Sas Codigo Aci 0387,29.8,4
Importadores Caraballo,29.76,2
St. Maarten Amigo Tours N.V.,29.74,2
Jeld Wen Inc.,29.7,1
Custom Builders,29.689999999999998,5
Arroyo Auto Sales,29.68,20
National Marine Suppliers,29.68,4
Marubeni Transport Service,29.66,4
Bac International B,29.64,4
Deerhaven V Inc. Dba Kitsap Tractor,29.6,2
Nelo Tours,29.54,2
Tycoon Paper Inc.,29.520000000000003,8
Voestalpine Nortrak Inc.,29.52,5
Turbo Systems Usa Inc.,29.51,59
Arcelor Mittal Dofasco G.P.,29.51,1
Gava International Freight,29.5,1
Rm Srl Unipersonale,29.5,17
Whelen Engineering,29.5,2
Industrial Machine Tool Inc.,29.45,1
Sweetings Auto,29.44,22
0044 Ad Bn 02 Ada Battalion,29.439999999999998,5
Hayden Machinery Llc,29.4,2
Sandvik Mining Pu Winnipeg,29.4,4
Fob Services Llc,29.380000000000003,18
Coombs Country Autos,29.34,10
Global Courier & Services,29.32,10
Richard J. Dadeo Trustee Of The Ri,29.24,4
Partt And Whitney Aircraft,29.22,2
Iturri S A,29.2,2
Beaver & Beaver Llc,29.2,2
Molinos El Pais,29.2,2
Allied Aviation Services Inc.,29.14,2
General Atomics Aeronautical,29.14,2
Hailiang Cooper Texas Inc.,29.13,1
Greenzone Usa Ltd.,29.1,11
Auto Exp. Corp.,29.1,10
Mt Clearocean Marauder,29.1,1
Soleras Advanced Coatings,29.099999999999998,3
1 Chesapeake Spice Co.,29.09,1
Ct Industrial Services Llc,29.03,2
Riekes Equipment Omaha,29.0,2
Stratford Farm Equipment Ltd.,29.0,2
J & J Rides Llc,29.0,2
Familiy Fun Shows Inc.,29.0,2
Veolia Water Technologies & Solutio,29.0,1
Wet Kisses Llc,29.0,2
M. Neves Inc.,29.0,2
Head Steel Services,29.0,2
Bluegrass Rides,29.0,2
Ultraequipment Llc,29.0,1
Fitzgerald Equipment Co. Inc.,29.0,2
Engineered Systems Inc.,29.0,2
Michael Center,28.990000000000002,23
S.A. Recycling,28.96,5
Y.K. Almoayyed And Sons,28.94,4
Tmg Yachts (Pty) ) Ltd.,28.94,2
Bellainternational Corp.,28.92,2
Kendon Brown,28.92,18
J&J Rail Sales Inc.,28.880000000000003,2
Keystone Shipping Services Inc.,28.88,2
Mach 1 Aero Servicios Srl De Cv,28.86,2
Ivor Gumbs,28.86,22
Natixis For The A,28.84,2
Sig Combibloc Inc.,28.84,3
0163 In Bn 01 Hhc Combined Ar,28.8,1
Jeff Martin Auctioneers Inc.,28.8,1
Artikel Restore Kft,28.78,2
Insular Trading Inc. Br. Alka,28.78,13
Abbycel Substrate Ltd.,28.78,2
Cp Energy Services Inc.,28.77,1
Space Exploration Techn,28.72,2
Key Construction,28.69,5
Access Global Forwarding Sa De Cv,28.68,2
Pride Machinery Sales Inc.,28.68,1
Wartsila Norway As,28.610000000000003,6
Clayton International Inc. Usa,28.6,6
Adam Peterson,28.56,20
Fmc Technologies Inc. Fmc Surface Wellhead,28.55,1
Dupont Em Cmp Llc,28.54,2
Crane World Wide Logistics,28.54,225
Clean Harbors Environmental Svcs,28.5,8
Ecoharbor Llc,28.5,1
"Ss International Co., Ltd.",28.48,2
Lantigua & Perez Lp Automoviles Srl,28.46,6
Covanta Marion Inc.,28.46,1
0001 Av Hhc Hhc Aa Rear Det,28.42,2
Equipos Mineros La Hacienda Sa De,28.4,2
Ham Chile Sp A,28.4,2
Priproty Roro (Sjn),28.35,13
Adcon Environmental Llc,28.340000000000003,4
Jalacar,28.33,15
Prime Time Auto Sales,28.32,24
Rehrig Pacific Co.,28.32,2
D&J Car Rentals Inc.,28.32,4
Amle Comercial Inc.,28.3,20
Dodaac M11200,28.28,2
Importadora Y Exportadora,28.28,2
Chequered Flag Specialist Cars L,28.259999999999998,6
Bolidt Cruise Control Corp.,28.25,14
"Abdul Latif Jameel Co., Ltd.",28.240000000000002,4
Poettinger Australia (Pty) ) Ltd.,28.2,2
Kubota Australia,28.2,1
Namalco Construction Services Ltd.,28.17,1
Laparkan Shipping Trinidad Ltd.,28.1,2
Stena,28.080000000000002,3
Rose Tours And Travel Inc. Charter,28.06,9
Wrist Ship Supply Usa,28.05,77
Specialized Utility And Fiber,28.03,3
St. Thomas Gas,28.02,3
Dystar Lp,28.02,10
Cnh Industrial New Zealand,28.0,4
Northwest Asset Service,28.0,2
Colless Young (Pty) ) Ltd.,28.0,2
Performance Boats S.A. De C.V.,28.0,2
Pangeo Tours,28.0,2
Tooma Station (Pty) ) Ltd.,28.0,2
Itsec 2024 Both 871 Orange County,28.0,2
Falcon Express Maritime & Aviation,28.0,2
Saertex Usa Llc,28.0,2
Hermle Mexico S De Rl De Cv,28.0,2
Iron City Park S A,28.0,2
Hirata Corporation Of America,28.0,1
"Panamax Container Line (Pxcl) Asia Pte., Ltd.",28.0,1
Johan Ipenberg,27.98,10
Transporte Gil S. A.,27.96,2
Tempel,27.86,2
Agricola Schultz Sas,27.84,2
Mark Plumb,27.84,24
Ligentia Australia (Pty) ) Ltd.,27.8,2
James Vasquez,27.78,24
Metrogas Srl Rnc 101540567,27.74,2
Western Express,27.74,16
Olly Public Benefit Corp,27.73,2
Ge Bangor Service Center,27.7,2
Sasu Associate And Mr,27.68,2
Yaguazu Trucks Srl,27.62,2
Techni Services,27.6,2
Incheon Auto Imp. Srl .,27.6,2
Ibi Yachts,27.6,2
Sun Country Truck Equipment Inc.,27.58,26
Hardline Equipment,27.56,2
Bio Agri Mix Lp,27.54,2
Pushpam Traders,27.54,1
Tulsa Motorworks Scott Martin,27.54,16
Cho Taw Inc.,27.5,1
"Vuong Viet Anh Co., Ltd.",27.5,1
Pacific Dutch Group Llc,27.5,4
W2 Bus Srl,27.5,2
Selden Motors,27.46,3
Thyssenkrupp Airport Systems,27.46,2
Pik Rite Inc.,27.46,7
Hugsteel Group,27.44,2
Nagra Afd Auto Imp. Srl,27.44,4
Adcom World Wide,27.42,140
Bussey Bros Auctioneers,27.4,2
Power Transformer Services Inc.,27.4,2
Cjs Equipment Inc.,27.4,2
"Mit Cereal Co., Ltd.",27.4,2
Hayes Equipment & Sales,27.3,1
Together Trade Inc.,27.28,1
Sdmo Generating Sets Inc.,27.26,1
Caterpillar Inc.,27.240000000000002,8
Ace Aeronautics Llc,27.22,2
0153 In Bn 02 Hhc T0 Rear,27.22,4
Automobiles Generales,27.22,2
Cuerpo De Bomberos De Spm,27.22,6
Ar Hq Co A Sig Intel,27.22,2
Caribbeantrading Systems Inc.,27.200000000000003,6
Republic Equipment,27.2,1
Moises Arce Product Mgr. Florida,27.14,8
Lucky Trader Inc.,27.13,35
Clawson Usa Inc.,27.1,2
R S Godwin,27.04,4
Bioforcetech Corp.,27.0,2
Msl Engineering Ltd.,27.0,1
Metal Technologies Auburn Llc,27.0,1
Techlift International,27.0,2
Nelson Caravans Ltd.,27.0,6
Suzhou Comfort Vanguard,27.0,1
Icons International Llc,27.0,14
Rb Ritchie Bros,27.0,2
Dsv Air & Sea S.A. De C.V.,27.0,1
Distribuidora Nissan S.A,27.0,6
Dsv Air & Sea (Pty) ) . Ltd. 47 Watson Drive,27.0,2
Promax Auto Llc,27.0,3
Pittman Construction,27.0,1
Herc U Lift,27.0,2
Voith Us Inc. (Vti),26.939999999999998,4
General Electric Morelia Service Ce,26.9,2
Cruisingagents.Com Inc. Group,26.9,9
Destilerias Campeny S.A.,26.88,1
Gw Atlanta,26.86,2
"Inteqc Flour Mill Co., Ltd. 65623791",26.85,1
Chan Kong Holdings,26.82,1
Coatesville Mill,26.8,1
Equipment Plus Co.,26.8,2
Dentons Cohen & Grigsby P.C.,26.8,2
Tkd Trading,26.8,2
Pcb Freight Management Ltd.,26.8,4
Valaris 102,26.78,2
Continental Ag Contitech Usa,26.76,2
Willow Bonsai Llc,26.74,2
Loreal Uruguay Sa,26.7,3
Racine Riverside Marine,26.66,2
Maurice A. Auerbach Inc.,26.63,1
26 Degrees North Llc,26.6,2
Supfina Machine Co. Inc.,26.599999999999998,4
Sobel Network Shipping Co. Inc.,26.59,16
Resorts World Bimini Bahamas (Rwbb),26.58,16
To Harney Motors Ltd.,26.560000000000002,6
Ruhrpumpen Argentina S.A.,26.55,1
Newrest Monteal Corp.,26.549999999999997,3
Dhl Global Forwarding (Nz) Ltd.,26.54,6
Poly Tp,26.53,1
W58 Tnt,26.49,1
"Dnv Food Products Pvt., Ltd.",26.45,1
Dts World Cargo Services Inc.,26.44,2
West Coast Yachts Llc Dba Marine S,26.4,4
First Trucks S.A.,26.4,2
E. C. Phillips And Sons,26.36,3
Coca Cola,26.34,1
Mini Monsters Llc.,26.34,10
Automoviles Y Camiones Srl Limita,26.32,2
Roxberg Williams,26.32,24
Intercruises Shoreside & Port Services Inc.,26.32,2
Heavy Materials Llc,26.31,1
Hesscorporation,26.31,1
Team Stichd,26.3,2
Man Mar Technical Inc.,26.25,10
Servindliz S.A. De C.V.,26.24,2
Beyond Gravity Inc.,26.23,4
Jag West London,26.22,2
Pt Surabaya Pelleting Co.,26.22,1
Metal Global Korea S.A. De C.V.,26.18,2
Bullseye Car Rental,26.16,20
Ntc America,26.1,1
Gem Chain Bar,26.1,2
Green Light Auto Mall,26.1,14
South Hams Autos,26.08,22
Lcbo Grimsby,26.08,1
Unikauto Imp. Inc.,26.04,4
Blackfoot Bridge Mine # Bayer,26.04,2
Direct Helicopter International Ltd.,26.04,5
W Yachts York Road Marine Llc,26.04,6
Blast Cleaning Technologies,26.02,10
Little Seven Ilp,26.0,2
Solaris Power Srl,26.0,2
Laguna Marine Transportation Llc,26.0,2
Lg Srl,26.0,2
Coal Hill Tractor Llc,26.0,4
Woods Hole Oceanographic,25.96,10
Antunez And Son Produce,25.919999999999998,12
Stena Offshore,25.85,2
0126 Av Bn 03 Co Bdet1 Reart32,25.830000000000002,5
Randy Hoffman,25.790000000000003,17
Inversefa Autos Srl,25.72,12
Sterling Merchandise,25.68,3
Foraco Chile S.A.,25.68,2
Schwanog Llc,25.66,2
Car Match Llc,25.62,4
0217 Od Co Co Aa Rear Det,25.6,2
Industrias John Deere Sa De C.V.,25.6,6
Rooth Of Mina,25.6,1
Rodeo Food Distribution Inc.,25.59,1
Neustar Mfg. Inc.,25.58,4
Margaritaville At Sea Paradise,25.56,56
"P & K Yacht Inporter Co., Ltd.",25.5,1
Selladores Cobian Llc,25.46,12
"Yamagin Tsusho Co., Ltd.",25.46,16
Twin Mill Pallet & Shavings Llc,25.45,1
W91 Tda,25.42,3
Maestri D'italia Inc.,25.4,2
Raytheon Sas Ontario,25.4,4
N42158,25.4,1
Blue Whale Marine Inc.,25.4,2
Htec Vehicle Leasing Corp.,25.4,2
Sgm Magnetics Corp.,25.36,2
Bbva Uruguay S.A.,25.36,4
Khamaron Pinder,25.36,22
Indel Power Group Llc,25.3,1
Sandvik Financial Services,25.3,1
Pipe Line Unique Services,25.3,1
Econoautos Superiores Sociedad,25.28,2
Voestalpin E Railway Systems,25.26,2
Am General Llc,25.26,2
Destellos De Grecia Sa,25.259999999999998,2
Oheng Supply Chain Management,25.200000000000003,2
Scan Global Logistics Fll,25.2,2
Imi Critical Engineering Z&J,25.2,2
Ward Equipment,25.2,2
Atlas Van Lines International Corp.,25.18,17
Dg Global Inc.,25.13,1
Heavy Equipment Imp. Nilsoncp S.,25.12,2
Bruce Wayne Enterprises Inc.,25.12,14
Brian Portolese,25.11,23
Titan Aviation Fuels,25.1,2
Sims Group0 Global Trade Corp.,25.09,1
Toyota Tsusho Canada Inc.,25.08,2
3 G Productions,25.06,1
Conplant (Pty) ) . Ltd.,25.06,2
Marioff Corp. Oy,25.05,29
Pt Grand Miletindo Sejahtera,25.02,1
Sms International Shore,25.01,2
Big Iron Nj Llc,25.0,1
Massy Machinery Ltd.,25.0,2
Halliburton Group Canada,25.0,1
Us Equipment Global Sales Rental,25.0,2
Dasthar Inc.,25.0,2
Net Systems Inc.,25.0,1
Grupo Union De Maquinaria Xlvii Sa,25.0,2
My Papa Enterprises Llc,25.0,2
Torrecid Mexico S.A. De C.V.,25.0,1
Nemo Point Llc,25.0,1
Miller Formless,25.0,1
Paskesz Candy Co.,24.990000000000002,2
Autohub New Zealand Ltd.,24.96,6
Leon Equipment,24.95,1
Cargo S De Mexico Sade Cv,24.94,2
Crown Automotives,24.9,2
Burkes Garage Ltd.,24.88,32
Southwest Wire Rope Lp,24.85,1
Idilia Foods Corp.,24.849999999999998,3
Osborne Ltd.,24.840000000000003,6
Radiant Global Logistics Inc.,24.84,70
Curtis Phillips,24.82,18
Jdi Holdings Llc,24.8,2
Intl Shipping Ltd.,24.8,2
Adrian Blackwell,24.8,18
Ebenezers Motorsports Darri,24.78,8
Santo Domingo Motors Co.,24.74,2
Fracht Logistics De Mexico S A De,24.72,2
Entrotech Inc.,24.72,1
Meyn America Llc,24.71,7
Adamba Imp. International Inc.,24.7,1
Worldwide Auto Imp. & Exp. . Ll,24.68,20
Pepsico Caribbean Inc.,24.68,17
Worldwide Logistic Partners Inc.,24.66,1
Newman Technology Of Alabama Inc.,24.599999999999998,3
Agco Nsi Warehouse,24.56,2
Interfracht Container Overseas Gmb H,24.5,2
Master Of Mt Antofagasta (Cmc),24.5,1
Car City M.S.F Agencies,24.48,2
Crane Worldwide Logistic Sfo,24.47,125
Jdm Imp. Specialists Llc,24.44,16
Banco Del Pais Sa,24.43,7
Hn Autos S.A.,24.42,2
Christopher Harris,24.41,7
Weir Slurry Group Inc.,24.4,2
Recinto Portuario Interior En El In,24.4,2
W0 V2 Usasfc Pmt Site,24.4,2
Wind Access Engineering Inc.,24.33,3
Korea Motors S.A.,24.28,8
Niagara Bottling Llc Lnc,24.28,2
Lu Lin Farms Rissler,24.24,2
Caribbean Premium Motors Ltd. Utility Drive Cassada Gardens P,24.24,2
Kelvin D James,24.22,14
Mobro Marine,24.22,2
Betty K Agencies,24.22,24
W56 Zfb,24.21,1
Expeditors Atalanta,24.18,6
Expedited America Do Brasil,24.18,2
Greentree Partners,24.16,1
Waterblasting Technologies,24.14,2
Main West Equipment,24.1,1
Adam Chovanak,24.099999999999998,23
Voestalpine High,24.05,2
Poettinger Us Inc.,24.04,4
Olson Yacht Group,24.0,1
Paniolo Tonewoods Llc,24.0,1
Holland Farmer S.A.S.,24.0,2
Zarpo Llc,24.0,2
Clinton Harborside Marina Llc,24.0,2
Proteus Ltd.,24.0,1
Salish Sailing Llc,24.0,2
Pioneer Equipment Co.,24.0,2
