Consignee_Harmonized,Port of Loading (F),Country of Origin (F),Shipper_Harmonized,Tons,Consignee_Entity_ID,Pct_of_Entity_Total,Route_Rank
Emirates Aluminium (EGA),"Zeebrugge, Belgium",Belgium,Caterpillar Americas Sarl Route De Frontenex 76,691.92,EMIRATES-001,0.0,28.0
Emirates Aluminium (EGA),"Shanghai, China",China,Caterpillar Americas C.V.,675.94,EMIRATES-001,0.0,29.0
Emirates Aluminium (EGA),"Southhampton, United Kingdom",United Kingdom,Mc Closkey International Ltd.,481.96,EMIRATES-001,0.0,30.0
Emirates Aluminium (EGA),"Barao De Teffe, Brazil",Brazil,Caterpillar Brasil Ltda.,366.14,EMIRATES-001,0.0,31.0
Emirates Aluminium (EGA),"Buenos Aires, Argentina",Argentina,Materia Hnos Sacif,360.76,EMIRATES-001,0.0,32.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Caterpillar (Qingzhou) Ltd.,297.56,EMIRATES-001,0.0,33.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Caterpillar Americas C.V.,284.72,EMIRATES-001,0.0,34.0
Emirates Aluminium (EGA),"Shanghai, China",China,"Caterpillar (Suzhou) Co., Ltd.",281.26,EMIRATES-001,0.0,35.0
Emirates Aluminium (EGA),"Oxelosund, Sweden",Sweden,Ssab Emea Ab,223.36,EMIRATES-001,0.0,36.0
Emirates Aluminium (EGA),"All Other Belgium Ports, Belgium",Belgium,Dillinger Middle East Fze,211.72,EMIRATES-001,0.0,37.0
Emirates Aluminium (EGA),"Nagoya, Japan",Japan,Terberg Tractors Malaysia Sdn Bhd,210.0,EMIRATES-001,0.0,38.0
Emirates Aluminium (EGA),"Shanghai, China",China,Caterpillar (Qingzhou) Ltd.,201.18,EMIRATES-001,0.0,39.0
Emirates Aluminium (EGA),"Southhampton, United Kingdom",United Kingdom,Edge Innovate Ltd.,185.4,EMIRATES-001,0.0,40.0
Emirates Aluminium (EGA),"Zeebrugge, Belgium",Belgium,Caterpillar Americas C.V.,164.7,EMIRATES-001,0.0,41.0
Emirates Aluminium (EGA),"Sao Paulo, Brazil",Brazil,Caterpillar Brasil Ltda.,163.7,EMIRATES-001,0.0,42.0
Emirates Aluminium (EGA),"Southhampton, United Kingdom",United Kingdom,Kallinger Crushing 6 Screening,153.0,EMIRATES-001,0.0,43.0
Emirates Aluminium (EGA),"Majorca, Spain",Spain,Emirates Aluminium (EGA),142.0,EMIRATES-001,0.0,44.0
Emirates Aluminium (EGA),"Shanghai, China",China,Fuzhou Helmsman Yachts Indusrty,138.9,EMIRATES-001,0.0,45.0
Emirates Aluminium (EGA),"Kingston, Jamaica",Jamaica,Bayerische Motoren Werke Ag,130.2,EMIRATES-001,0.0,46.0
Emirates Aluminium (EGA),"Southhampton, United Kingdom",United Kingdom,Caterpillar Americas Sarl Route De Frontenex 76,111.92,EMIRATES-001,0.0,47.0
Emirates Aluminium (EGA),"All Other Viet Nam Ports, Vietnam",Vietnam,Hoa Sen Group,110.17,EMIRATES-001,0.0,48.0
Emirates Aluminium (EGA),"Kingston, Jamaica",Jamaica,Rubble Master Hmh Gmb H,102.8,EMIRATES-001,0.0,49.0
Emirates Aluminium (EGA),"Kimitsu, Japan",Japan,"Nippon Steel Trading Co., Ltd.",99.79,EMIRATES-001,0.0,50.0
Emirates Aluminium (EGA),"Las Salinas, Chile",Chile,Comercial Greenvic S.A.,88.46,EMIRATES-001,0.0,51.0
Emirates Aluminium (EGA),"Liverpool, United Kingdom",United Kingdom,Edge Innovate Ltd.,88.0,EMIRATES-001,0.0,52.0
Emirates Aluminium (EGA),"Southhampton, United Kingdom",United Kingdom,Hansen Shipping (Uk) Ltd.,86.8,EMIRATES-001,0.0,53.0
Emirates Aluminium (EGA),"Bremerhaven, Germany",Germany,K.R. Pfiffner Gmb H,85.64,EMIRATES-001,0.0,54.0
Emirates Aluminium (EGA),"Zeebrugge, Belgium",Belgium,Kallinger Crushing 6 Screening,84.0,EMIRATES-001,0.0,55.0
Emirates Aluminium (EGA),"Kawasaki, Japan",Japan,Provide Cars Ltd.,83.45,EMIRATES-001,0.0,56.0
Emirates Aluminium (EGA),"Liverpool, United Kingdom",United Kingdom,Lippmann,76.0,EMIRATES-001,0.0,57.0
Emirates Aluminium (EGA),"Las Salinas, Chile",Chile,Frutera San Fernando S.A.,75.28,EMIRATES-001,0.0,58.0
Emirates Aluminium (EGA),"Las Salinas, Chile",Chile,Terrafrut S.A,73.38,EMIRATES-001,0.0,59.0
Emirates Aluminium (EGA),"Las Salinas, Chile",Chile,Nicofrut S.A,73.06,EMIRATES-001,0.0,60.0
Emirates Aluminium (EGA),"Shanghai, China",China,Emirates Aluminium (EGA),71.5,EMIRATES-001,0.0,61.0
Emirates Aluminium (EGA),"Pyongtaek, South Korea",South Korea,"Wirtgen India Pvt., Ltd.",68.0,EMIRATES-001,0.0,62.0
Emirates Aluminium (EGA),"Livorno, Italy",Italy,Manitou Acces Est,59.12,EMIRATES-001,0.0,63.0
Emirates Aluminium (EGA),"Kobe, Japan",Japan,Provide Cars Ltd.,57.84,EMIRATES-001,0.0,64.0
Emirates Aluminium (EGA),"Jeddeh, Saudi Arabia",Saudi Arabia,Zahid Tractor,52.3,EMIRATES-001,0.0,65.0
Emirates Aluminium (EGA),"Southhampton, United Kingdom",United Kingdom,Caterpillar Americas C.V.,50.46,EMIRATES-001,0.0,66.0
Emirates Aluminium (EGA),"Zeebrugge, Belgium",Belgium,Mercedes Benz Amg Gmb H,42.34,EMIRATES-001,0.0,67.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Caterpillar (Thailand) Ltd. Caterpillar America C.V.,36.7,EMIRATES-001,0.0,68.0
Emirates Aluminium (EGA),"Shanghai, China",China,Caterpillar (Qingzhou) Ltd. On Beh,36.4,EMIRATES-001,0.0,69.0
Emirates Aluminium (EGA),"Hamburg, Germany",Germany,Axopar Boats Oy Markos Sp Z.O.O.,34.0,EMIRATES-001,0.0,70.0
Emirates Aluminium (EGA),"Shanghai, China",China,Fuzhou Helmsman Yachts Industries,31.0,EMIRATES-001,0.0,71.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,"Be Forward Co., Ltd.",25.58,EMIRATES-001,0.0,72.0
Emirates Aluminium (EGA),"Shanghai, China",China,Caterpillar (Wujiang) Ltd.,20.64,EMIRATES-001,0.0,73.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,"Kbb Group Co., Ltd.",19.76,EMIRATES-001,0.0,74.0
Emirates Aluminium (EGA),"Eemshaven, Netherlands",Netherlands,Emirates Aluminium (EGA),19.5,EMIRATES-001,0.0,75.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Autocraft Japan Ltd.,18.9,EMIRATES-001,0.0,76.0
Emirates Aluminium (EGA),"Caldera, Chile",Chile,Frutera San Fernando S.A.,17.66,EMIRATES-001,0.0,77.0
Emirates Aluminium (EGA),"Las Salinas, Chile",Chile,Nicofrut S.A.,17.6,EMIRATES-001,0.0,78.0
Emirates Aluminium (EGA),"Zeebrugge, Belgium",Belgium,Bavius Technologie Gmb H,16.2,EMIRATES-001,0.0,79.0
Emirates Aluminium (EGA),"Las Salinas, Chile",Chile,Exportadora Prize Ltda,14.64,EMIRATES-001,0.0,80.0
Emirates Aluminium (EGA),"Kobe, Japan",Japan,"Integrity Exp. Co., Ltd.",14.48,EMIRATES-001,0.0,81.0
Emirates Aluminium (EGA),"Bremerhaven, Germany",Germany,Cetotec Gmb H,14.41,EMIRATES-001,0.0,82.0
Emirates Aluminium (EGA),"Kobe, Japan",Japan,"Be Forward Co., Ltd.",13.86,EMIRATES-001,0.0,83.0
Emirates Aluminium (EGA),"Kobe, Japan",Japan,Autocraft Japan Ltd.,13.5,EMIRATES-001,0.0,84.0
Emirates Aluminium (EGA),"Southhampton, United Kingdom",United Kingdom,Emirates Aluminium (EGA),13.04,EMIRATES-001,0.0,85.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Provide Cars Ltd.,10.56,EMIRATES-001,0.0,86.0
Emirates Aluminium (EGA),"Danzig, Poland",Poland,Emirates Aluminium (EGA),9.5,EMIRATES-001,0.0,87.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Sonarism Inc.,8.88,EMIRATES-001,0.0,88.0
Emirates Aluminium (EGA),"Charlotte Amalie, St. Th, Virgin Islands (U.S.)",Virgin Islands (U.S.),Emirates Aluminium (EGA),8.69,EMIRATES-001,0.0,89.0
Emirates Aluminium (EGA),"Kingston, Jamaica",Jamaica,Provide Cars Ltd.,8.6,EMIRATES-001,0.0,90.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Autocom Japan Inc.,5.72,EMIRATES-001,0.0,91.0
Emirates Aluminium (EGA),"Bremerhaven, Germany",Germany,Screen Led Doberstajn Sp. K.,5.43,EMIRATES-001,0.0,92.0
Emirates Aluminium (EGA),"Nagoya, Japan",Japan,Provide Cars Ltd.,5.3,EMIRATES-001,0.0,93.0
Emirates Aluminium (EGA),"Veracruz, Mexico",Mexico,"Ford Trading Co., Llc",4.52,EMIRATES-001,0.0,94.0
Emirates Aluminium (EGA),"Kobe, Japan",Japan,"Integrityexports Co., Ltd.",3.76,EMIRATES-001,0.0,95.0
Emirates Aluminium (EGA),"Charlotte Amalie, St. Th, Virgin Islands (U.S.)",Virgin Islands (U.S.),Gorgeous Rides Co.,3.52,EMIRATES-001,0.0,96.0
Emirates Aluminium (EGA),"Kobe, Japan",Japan,Autocom Japan Inc.,3.1,EMIRATES-001,0.0,97.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,Aaj Plus K.K.,2.95,EMIRATES-001,0.0,98.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,"Jitsu Motors Co., Ltd.",2.82,EMIRATES-001,0.0,99.0
Emirates Aluminium (EGA),"Kaohsiung, Taiwan",Taiwan,Evergreen Marine Corp.,2.81,EMIRATES-001,0.0,100.0
Emirates Aluminium (EGA),"Kobe, Japan",Japan,Stacked Inc.,2.8,EMIRATES-001,0.0,101.0
Emirates Aluminium (EGA),"Yokohama, Japan",Japan,"Royal Trading Co., Ltd.",2.42,EMIRATES-001,0.0,102.0
Emirates Aluminium (EGA),"Kingston, Jamaica",Jamaica,"Be Forward Co., Ltd.",2.18,EMIRATES-001,0.0,103.0
Emirates Aluminium (EGA),"Singapore, Singapore",Singapore,Richmond Voyager,1.6,EMIRATES-001,0.0,104.0
Emirates Aluminium (EGA),"Manzanillo, Panama",Panama,Unit International,1.0,EMIRATES-001,0.0,105.0
Emirates Aluminium (EGA),"Point Lisas, Trinidad and Tobago",Trinidad and Tobago,Schlumberger Trinidad Inc.,1.0,EMIRATES-001,0.0,105.0
Emirates Aluminium (EGA),"Road Harbour, Tortola, Virgin Islands (British)",Virgin Islands (British),Princess Cruises,0.91,EMIRATES-001,0.0,106.0
Emirates Aluminium (EGA),"Fos, France",France,Aubrilam,0.78,EMIRATES-001,0.0,107.0
Emirates Aluminium (EGA),"Parham Harbour, Antigua, Antigua And Barbuda",Antigua And Barbuda,Princess Cruises,0.65,EMIRATES-001,0.0,108.0
Emirates Aluminium (EGA),"Ningbo, China",China,"Ningbo Jiecheng Axle Trade Co., Ltd.",0.57,EMIRATES-001,0.0,109.0
Emirates Aluminium (EGA),"Freeport, Grand Bahama I, Bahamas",Bahamas,Emirates Aluminium (EGA),0.32,EMIRATES-001,0.0,110.0
Emirates Aluminium (EGA),"Nassau, New Providence I, Bahamas",Bahamas,Carnival Cruise Lines,0.18,EMIRATES-001,0.0,111.0
Emirates Aluminium (EGA),"Coatzacoalcos, Mexico",Mexico,Master Of Ps Amalfi,0.05,EMIRATES-001,0.0,112.0
Emirates Aluminium (EGA),"Port Elizabeth, South Africa",South Africa,Bw Fleet Management As,0.04,EMIRATES-001,0.0,113.0
Emirates Aluminium (EGA),"Puerto Plata, Dominican Republic",Dominican Republic,Carnival Cruise Lines,0.03,EMIRATES-001,0.0,114.0
Emirates Aluminium (EGA),"Freeport, Grand Bahama I, Bahamas",Bahamas,Master Of Four Wind,0.02,EMIRATES-001,0.0,115.0
Emirates Aluminium (EGA),"Suape, Brazil",Brazil,Mv Ottoman Equity,0.02,EMIRATES-001,0.0,115.0
Emirates Aluminium (EGA),"Vancouver, BC, Canada",Canada,Columbia Shipmanagement Singapore,0.02,EMIRATES-001,0.0,115.0
Emirates Aluminium (EGA),"All Other Nicaragua West Coast Region Ports, Nicaragua",Nicaragua,Master Of Ps Augusta,0.01,EMIRATES-001,0.0,116.0
Emirates Aluminium (EGA),"Bahia Blanca, Argentina",Argentina,M V Gaschem Dollart V. 0324,0.01,EMIRATES-001,0.0,116.0
Emirates Aluminium (EGA),"Balboa, Panama",Panama,Master Of Ps Roma,0.01,EMIRATES-001,0.0,116.0
Emirates Aluminium (EGA),"Bullen Baai, Netherlands Antilles",Netherlands Antilles,Chemikalien Seetransport,0.01,EMIRATES-001,0.0,116.0
Emirates Aluminium (EGA),"Dos Bocas, Mexico",Mexico,Master Of Ps Venezia,0.01,EMIRATES-001,0.0,116.0
Emirates Aluminium (EGA),"Veracruz, Mexico",Mexico,Master Of Silver Dubai,0.01,EMIRATES-001,0.0,116.0
Emirates Aluminium (EGA),"Vancouver, BC, Canada",Canada,Princess Cruises,0.0,EMIRATES-001,0.0,117.0
Emirates Aluminium (EGA),"Victoria, Pei, Canada",Canada,Princess Cruises,0.0,EMIRATES-001,0.0,117.0
Eucatex,"Sao Paulo, Brazil",Brazil,Eucatex,3579905.34,EUCATEX-001,100.0,1.0
ExxonMobil,"Rotterdam, Netherlands",Netherlands,ExxonMobil,4724498.6,EXXONMOBIL-001,33.67,1.0
ExxonMobil,"Rio De Janeiro, Brazil",Brazil,Petrobras,1031942.86,EXXONMOBIL-001,7.35,2.0
ExxonMobil,"Come By Chance, Nfld, Canada",Canada,ExxonMobil,933373.62,EXXONMOBIL-001,6.65,3.0
ExxonMobil,"Altamira, Mexico",Mexico,PMI Trading,862981.56,EXXONMOBIL-001,6.15,4.0
ExxonMobil,"Whiffen Head, Nfld, Canada",Canada,ExxonMobil,845109.0,EXXONMOBIL-001,6.02,5.0
ExxonMobil,"Pajaritos, Mexico",Mexico,PMI Trading,804976.42,EXXONMOBIL-001,5.74,6.0
ExxonMobil,"Coatzacoalcos, Mexico",Mexico,PMI Trading,482609.41,EXXONMOBIL-001,3.44,7.0
ExxonMobil,"Ras At Tannurah, Saudi Arabia",Saudi Arabia,Aramco Trading Fujairah,319761.47,EXXONMOBIL-001,2.28,8.0
ExxonMobil,"Kwa Ibo Terminal, Nigeria",Nigeria,Mobil Producing Nigeria Unlimited,253634.0,EXXONMOBIL-001,1.81,9.0
ExxonMobil,"Freeport, Grand Bahama I, Bahamas",Bahamas,BP,210116.0,EXXONMOBIL-001,1.5,10.0
ExxonMobil,"Bedi, India",India,Reliance Industries,208128.82,EXXONMOBIL-001,1.48,11.0
ExxonMobil,"Amsterdam, Netherlands",Netherlands,Totsa Totalenergies Trading Sa,171109.58,EXXONMOBIL-001,1.22,12.0
ExxonMobil,"Vancouver, BC, Canada",Canada,ExxonMobil,163144.0,EXXONMOBIL-001,1.16,13.0
ExxonMobil,"All Other Nigeria Ports, Nigeria",Nigeria,Nnpc Suppliers To Socar,151627.86,EXXONMOBIL-001,1.08,14.0
ExxonMobil,"Antwerp, Belgium",Belgium,Glencore Energy Uk Ltd.,149043.0,EXXONMOBIL-001,1.06,15.0
ExxonMobil,"All Other India West Coast Ports, India",India,Reliance Industries,143740.31,EXXONMOBIL-001,1.02,16.0
ExxonMobil,"All Other Guyana Ports, Guyana",Guyana,Cnoc Petroleum Guyana Ltd.,140311.5,EXXONMOBIL-001,1.0,17.0
ExxonMobil,"Forcados, Nigeria",Nigeria,Nnpc Suppliers To Socar,130278.0,EXXONMOBIL-001,0.93,18.0
ExxonMobil,"All Other Nigeria Ports, Nigeria",Nigeria,Mobil Producing Nigeria Unlimited,126579.0,EXXONMOBIL-001,0.9,19.0
ExxonMobil,"Mamonal, Colombia",Colombia,Grey Rock Gathering & Marketing Ll,91240.0,EXXONMOBIL-001,0.65,20.0
ExxonMobil,"Cartagena, Colombia",Colombia,Grey Rock Gathering & Marketing Ll,90610.0,EXXONMOBIL-001,0.65,21.0
ExxonMobil,"Aliaga, Turkey",Turkey,Star Rafineri As,87008.0,EXXONMOBIL-001,0.62,22.0
ExxonMobil,"All Other Guyana Ports, Guyana",Guyana,ExxonMobil,82129.0,EXXONMOBIL-001,0.59,23.0
ExxonMobil,"Ras At Tannurah, Saudi Arabia",Saudi Arabia,Aramco Trading Co.,81864.0,EXXONMOBIL-001,0.58,24.0
ExxonMobil,"Bilbao, Spain",Spain,Petroleos Del Norte Sa,78484.5,EXXONMOBIL-001,0.56,25.0
ExxonMobil,"Mongstad, Norway",Norway,Equinor Asa,77456.13,EXXONMOBIL-001,0.55,26.0
ExxonMobil,"La Pampilla, Peru",Peru,Refineria La Pampilla Saa,76642.97,EXXONMOBIL-001,0.55,27.0
ExxonMobil,"Antwerp, Belgium",Belgium,ExxonMobil,76626.7,EXXONMOBIL-001,0.55,28.0
ExxonMobil,"Madre De Deus, Brazil",Brazil,Refinaria De Mataripe S.A.,74909.66,EXXONMOBIL-001,0.53,29.0
ExxonMobil,"Sao Paulo, Brazil",Brazil,Petrobras,74409.53,EXXONMOBIL-001,0.53,30.0
ExxonMobil,"All Other Sweden Ports, Sweden",Sweden,Bp Europa Se Bp Nederland,73998.72,EXXONMOBIL-001,0.53,31.0
ExxonMobil,"Skoldvik, Finland",Finland,Neste Oil Oyj,73708.74,EXXONMOBIL-001,0.53,32.0
ExxonMobil,"Amsterdam, Netherlands",Netherlands,Aramco Trading Ltd.,73174.0,EXXONMOBIL-001,0.52,33.0
ExxonMobil,"Bonny, Nigeria",Nigeria,ExxonMobil,66002.0,EXXONMOBIL-001,0.47,34.0
ExxonMobil,"Port Jerome, France",France,ExxonMobil,61812.32,EXXONMOBIL-001,0.44,35.0
ExxonMobil,"Bonny, Nigeria",Nigeria,Nigerian National Petroleum Corp.,60002.0,EXXONMOBIL-001,0.43,36.0
ExxonMobil,"Skikda, Algeria",Algeria,Novum Energy Trading Corp.,55087.87,EXXONMOBIL-001,0.39,37.0
ExxonMobil,"Quebec, Que, Canada",Canada,ExxonMobil,51504.0,EXXONMOBIL-001,0.37,38.0
ExxonMobil,"Al Jubail, Saudi Arabia",Saudi Arabia,Saudi Aramco Products,47969.0,EXXONMOBIL-001,0.34,39.0
ExxonMobil,"Singapore, Singapore",Singapore,ExxonMobil,46529.0,EXXONMOBIL-001,0.33,40.0
ExxonMobil,"Mamonal, Colombia",Colombia,Refineria De Cartagena S.A.,46072.0,EXXONMOBIL-001,0.33,41.0
ExxonMobil,"All Other Colombian Caribbean Region Ports, Colombia",Colombia,Grey Rock Gathering & Marketing Ll,45459.18,EXXONMOBIL-001,0.32,42.0
ExxonMobil,"Lido, Italy",Italy,Officine Meccaniche Villa & Bonaldi,38706.0,EXXONMOBIL-001,0.28,43.0
ExxonMobil,"Sarnia, Ont, Canada",Canada,Sarnia Chemical Plant Imperial,38591.62,EXXONMOBIL-001,0.28,44.0
ExxonMobil,"Sao Sebastio, Brazil",Brazil,Petrobras,37231.0,EXXONMOBIL-001,0.27,45.0
ExxonMobil,"Immingham, United Kingdom",United Kingdom,Associated Petroleum Terminals,35282.0,EXXONMOBIL-001,0.25,46.0
ExxonMobil,"All Other France Atlantic Region Ports, France",France,Esso Saf,31989.12,EXXONMOBIL-001,0.23,47.0
ExxonMobil,"Port Jerome, France",France,Esso Saf Raffinerie De Port Jerome,31720.03,EXXONMOBIL-001,0.23,48.0
ExxonMobil,"Port Jerome, France",France,Esso Saf Raffinerie De,31500.2,EXXONMOBIL-001,0.22,49.0
ExxonMobil,"Sarnia, Ont, Canada",Canada,Imperial Oil Ltd.,27784.72,EXXONMOBIL-001,0.2,50.0
ExxonMobil,"Manzanillo, Mexico",Mexico,PMI Trading,25906.76,EXXONMOBIL-001,0.18,51.0
ExxonMobil,"Lazaro Cardenas, Mexico",Mexico,PMI Trading,25855.68,EXXONMOBIL-001,0.18,52.0
ExxonMobil,"All Other Mexico East Coast Region Ports, Mexico",Mexico,PMI Trading,24116.48,EXXONMOBIL-001,0.17,53.0
ExxonMobil,"All Other Saudi Arabia Ports, Saudi Arabia",Saudi Arabia,ExxonMobil,22558.0,EXXONMOBIL-001,0.16,54.0
ExxonMobil,"Salvador, Brazil",Brazil,Petrobras,21000.36,EXXONMOBIL-001,0.15,55.0
ExxonMobil,"Pembroke, United Kingdom",United Kingdom,Valero,20745.0,EXXONMOBIL-001,0.15,56.0
ExxonMobil,"Aigion, Greece",Greece,Trafigura,17924.0,EXXONMOBIL-001,0.13,57.0
ExxonMobil,"Le Havre, France",France,ExxonMobil,17455.56,EXXONMOBIL-001,0.12,58.0
ExxonMobil,"Antwerp, Belgium",Belgium,Totsa Totalenergies Trading Sa,16316.0,EXXONMOBIL-001,0.12,59.0
ExxonMobil,"Quebec, Que, Canada",Canada,Valero,16229.54,EXXONMOBIL-001,0.12,60.0
ExxonMobil,"Whiffen Head, Nfld, Canada",Canada,Canada Hibernia Holding Corp.,14534.0,EXXONMOBIL-001,0.1,61.0
ExxonMobil,"Huelva, Spain",Spain,Cia Espanola De Petroleos Sa,13830.0,EXXONMOBIL-001,0.1,62.0
ExxonMobil,"Sarnia, Ont, Canada",Canada,Suncor Energy,12817.0,EXXONMOBIL-001,0.09,63.0
ExxonMobil,"Soyo Oil Terminal, Angola",Angola,Chevron,12592.0,EXXONMOBIL-001,0.09,64.0
ExxonMobil,"Sarnia, Ont, Canada",Canada,ExxonMobil,12054.0,EXXONMOBIL-001,0.09,65.0
ExxonMobil,"Aigion, Greece",Greece,Corinth Pipeworks Pipe Industry S.A,9546.0,EXXONMOBIL-001,0.07,66.0
ExxonMobil,"Dhuba, Saudi Arabia",Saudi Arabia,ExxonMobil,7218.72,EXXONMOBIL-001,0.05,67.0
ExxonMobil,"All Other Peoples Republic of China Ports, China",China,Xiamen C And D Commodity Trading,6867.47,EXXONMOBIL-001,0.05,68.0
ExxonMobil,"Sarnia, Ont, Canada",Canada,Imperial Oil Canada,3323.9,EXXONMOBIL-001,0.02,69.0
ExxonMobil,"Sao Paulo, Brazil",Brazil,Braskem S.A.,3144.0,EXXONMOBIL-001,0.02,70.0
ExxonMobil,"Rotterdam, Netherlands",Netherlands,Mobil Chemical Products,2594.0,EXXONMOBIL-001,0.02,71.0
ExxonMobil,"Pajaritos, Mexico",Mexico,Hafnia Pools Ltd.,2586.0,EXXONMOBIL-001,0.02,72.0
ExxonMobil,"Aviles, Spain",Spain,Idesa Fabrications Sa,1103.38,EXXONMOBIL-001,0.01,73.0
ExxonMobil,"Pajaritos, Mexico",Mexico,Hafnia Andromeda,890.0,EXXONMOBIL-001,0.01,74.0
ExxonMobil,"Rotterdam, Netherlands",Netherlands,Exxon Chemical Ltd.,804.0,EXXONMOBIL-001,0.01,75.0
ExxonMobil,"All Other China (Taiwan) Ports, Taiwan",Taiwan,The Challenge Petrochemical Machine,495.21,EXXONMOBIL-001,0.0,76.0
ExxonMobil,"Hamburg, Germany",Germany,America Apex B.V.,375.06,EXXONMOBIL-001,0.0,77.0
ExxonMobil,"Tuxpan, Mexico",Mexico,Hafnia Pools Ltd.,232.0,EXXONMOBIL-001,0.0,78.0
ExxonMobil,"Busan, South Korea",South Korea,Mitsubishi Heavy Inds,226.11,EXXONMOBIL-001,0.0,79.0
ExxonMobil,"Coco Solo, Panama",Panama,Hafnia Pools Ltd.,216.0,EXXONMOBIL-001,0.0,80.0
ExxonMobil,"Cul De Sac, Saint Lucia",Saint Lucia,Master Bastille Street,160.0,EXXONMOBIL-001,0.0,81.0
ExxonMobil,"Georgetown, Guyana",Guyana,Esso Exploration & Production Guyana Ltd.,115.93,EXXONMOBIL-001,0.0,82.0
ExxonMobil,"Daesan, South Korea",South Korea,Milestone Chemical Tankers America Inc.,60.0,EXXONMOBIL-001,0.0,83.0
ExxonMobil,"Shanghai, China",China,"Qingdao Npa Industries Co., Ltd.",33.48,EXXONMOBIL-001,0.0,84.0
Fibria Celulose,"All Other Brazil Ports South Of Recife, Brazil",Brazil,Suzano S A,202942.4,FIBRIA-001,78.53,1.0
Fibria Celulose,"All Other Brazil Ports South Of Recife, Brazil",Brazil,Veracel Celulose S A,49700.0,FIBRIA-001,19.23,2.0
Fibria Celulose,"All Other Brazil Ports South Of Recife, Brazil",Brazil,Suzano Papel E Celulose S.A.,5800.0,FIBRIA-001,2.24,3.0
Glacier Northwest,"All Other Viet Nam Ports, Vietnam",Vietnam,Taiheiyo Cement Corporation,922747.0,GLACIER-001,29.25,1.0
Glacier Northwest,"All Other South Korea Ports, South Korea",South Korea,Taiheiyo Cement Corporation,719816.74,GLACIER-001,22.82,2.0
Glacier Northwest,"All Other Viet Nam Ports, Vietnam",Vietnam,Vissai Ninh Binh Joint Stock,607226.0,GLACIER-001,19.25,3.0
Glacier Northwest,"All Other Viet Nam Ports, Vietnam",Vietnam,Vissai Ninh Binh Jsc,386900.0,GLACIER-001,12.27,4.0
Glacier Northwest,"Bukpyung, South Korea",South Korea,Taiheiyo Cement Corporation,184880.0,GLACIER-001,5.86,5.0
Glacier Northwest,"Victoria, Bc, Canada",Canada,Coast Mountain Resources,66000.0,GLACIER-001,2.09,6.0
Glacier Northwest,"All Other North Korea Ports, North Korea",North Korea,Taiheiyo Cement Corporation,61600.0,GLACIER-001,1.95,7.0
Glacier Northwest,"All Other Viet Nam Ports, Vietnam",Vietnam,Vissai Ninh Binh Joint Stock Plot C7 Gian Khau Industries Zone Gia Vien District,58180.0,GLACIER-001,1.84,8.0
Glacier Northwest,"Muroran, Japan",Japan,"Nippon Steel Trading Co., Ltd.",57080.0,GLACIER-001,1.81,9.0
Glacier Northwest,"Beale Cove, Bc, Canada",Canada,Lafarge Texada Quarrying,54170.0,GLACIER-001,1.72,10.0
Glacier Northwest,"Victoria, Bc, Canada",Canada,Granite Infrastructure Canada,35600.0,GLACIER-001,1.13,11.0
Hollingshead Cement Llc,"All Other United Arab Emirates Ports, United Arab Emirates",United Arab Emirates,Lafrage Emirates Cement Llc,1218090.0,,55.55,1.0
Hollingshead Cement Llc,"All Other Turkey Black Sea and Sea of Marmara Port, Turkey",Turkey,Nuh Cimento Sanayi A.S.,398346.0,,18.17,2.0
Hollingshead Cement Llc,"All Other Algeria Ports, Algeria",Algeria,Lafarge Ciment Msila Sp A,140317.4,,6.4,3.0
Hollingshead Cement Llc,"Djeno Terminal, Congo",Congo,Lafarge Ciment Msla Sp A B O,137600.0,,6.27,4.0
Hollingshead Cement Llc,"Annaba, Algeria",Algeria,Lafarge Ciment Msila Sp A,111780.0,,5.1,5.0
Hollingshead Cement Llc,"Annaba, Algeria",Algeria,Lafarge Ciment Msla Sp A B O,96522.0,,4.4,6.0
Hollingshead Cement Llc,"All Other Saudi Arabia Ports, Saudi Arabia",Saudi Arabia,Lafrage Emirates Cement Llc,45251.0,,2.06,7.0
Hollingshead Cement Llc,"All Other Algeria Ports, Algeria",Algeria,Lafarge Ciment Msla Sp A B O,45000.0,,2.05,8.0
Houston Cement Co.,"All Other Turkey Mediterranean Region Ports, Turkey",Turkey,Medcem Global,495278.0,,26.84,1.0
Houston Cement Co.,"All Other Turkey Black Sea and Sea of Marmara Port, Turkey",Turkey,Akcansa Cimento San. Tic. A.S.,300780.0,,16.3,2.0
Houston Cement Co.,"All Other Viet Nam Ports, Vietnam",Vietnam,"Long Son Co., Ltd. Thanh Hoa Branch",209624.0,,11.36,3.0
Houston Cement Co.,"All Other Viet Nam Ports, Vietnam",Vietnam,Cty Tnhh Cong Nghiep Long Son,102800.0,,5.57,4.0
