Analysis_Type,Entity_ID,Entity_Name,Vessel_Type,Carrier,Vessel_Name,Vessel_Size_Class,Total_Tons,Total_Value,Shipment_Count,Unique_Vessels,Pct_Tons,Pct_Shipments
Entity_Carrier,MARATHON-001,Marathon Petroleum,,CPUK - Cape Management Company Inc,,,311800.2,212052000.0,11,3.0,1.7955590389608915,8.461538461538462
Entity_Carrier,MARATHON-001,Marathon Petroleum,,DHBQ - Dht Bronco Inc,,,130157.0,80827000.0,0,1.0,0.7495331235644901,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,DMNA - Dampskibsselskabet Norden Aktieselskab,,,70038.0,51828000.0,0,1.0,0.40332675851632843,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,EPSJ - Eastern Pacific Shipping Pte Ltd,,,82375.0,46625000.0,0,1.0,0.4743716515717547,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,EURN - Euronav Nv,,,402382.13,244756000.0,0,3.0,2.317191812698762,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,FAJV - Fairfield Chemical Carriers Pte Ltd,,,21786.46,23834000.0,0,1.0,0.12546135371292225,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,FFCH - Fairfield Chemical Carriers Inc,,,39011.06,243800000.0,0,1.0,0.22465239407301751,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,FLUB - Frontline Management As,,,722844.7,428175000.0,0,6.0,4.16263470918227,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,HPPW - Hafnia Pools Pte Ltd,,,141938.0,121924000.0,0,2.0,0.8173761879307037,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,HTQH - Hendricks Tanker Company Llc,,,142980.82,85217000.0,1,1.0,0.8233814595020792,0.7692307692307693
Entity_Carrier,MARATHON-001,Marathon Petroleum,,ISEW - International Seaways Inc,,,458854.0,370522000.0,1,3.0,2.6423955060431674,0.7692307692307693
Entity_Carrier,MARATHON-001,Marathon Petroleum,,LMMA - Latsco Marine Management Inc,,,135515.0,80632000.0,0,1.0,0.7803881561486657,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,LPLC - Loop Llc,,,1311892.8599999999,710324000.0,0,19.0,7.554777331513113,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,LULM - Landbridge Universal Limited,,,138223.0,86251000.0,0,1.0,0.7959826742968455,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,MAET - Maersk Tankers,,,79095.4,75458000.0,2,1.0,0.45548546925315403,1.5384615384615385
Entity_Carrier,MARATHON-001,Marathon Petroleum,,MFQO - Mercury Pool Limited,,,211722.1,113022000.0,0,2.0,1.2192408164035229,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,MKMQ - Maran Tankers Management Inc,,,336703.02,200630000.0,0,2.0,1.9389665273031569,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,MLAA - Mol Chemical Tankers Pte Ltd,,,223826.52,324636000.0,26,6.0,1.288946354573091,20.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,MSDK - Mercuria Shipping Sarl,,,136229.0,75334000.0,0,1.0,0.7844998570193453,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,NEYI - New Alliance Shipping & Trading Inc.,,,30852.0,21380000.0,0,1.0,0.17766694014314752,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,NTWY - N Two,,,210169.13,114239000.0,0,1.0,1.2102977518361009,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,OCCA - Oman Charter Company Saoc,,,548082.02,307093000.0,0,2.0,3.1562315389885707,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,PCUP - Pcl Tankers Pte Ltd,,,35009.0,85829000.0,0,1.0,0.20160579241123594,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,PMMD - Pacifica Maritime Limited,,,128495.74000000002,77612000.0,3,1.0,0.7399664510316819,2.307692307692308
Entity_Carrier,MARATHON-001,Marathon Petroleum,,PNFN - Penfield Marine Llc,,,433447.78,268376000.0,10,3.0,2.4960890958265325,7.6923076923076925
Entity_Carrier,MARATHON-001,Marathon Petroleum,,PPDP - Pleiades Shipping Agents Sa,,,140012.7,72416000.0,2,2.0,0.8062889922916009,1.5384615384615385
Entity_Carrier,MARATHON-001,Marathon Petroleum,,PSKM - Ps Tanker One Limited,,,66307.73,36536000.0,1,1.0,0.3818453097672107,0.7692307692307693
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SAMO - Samos Steamship Co,,,141942.0,78211000.0,0,1.0,0.817399222669475,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SEUK - Shell International Trading And Shipping,,,1417203.52,951886000.0,29,4.0,8.161228217246789,22.30769230769231
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SGVJ - Signal Maritime Services Ltd,,,87232.16,54433000.0,4,1.0,0.502342504514374,3.076923076923077
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SKMC - Sinokor Maritime Co Ltd,,,1163141.72,993064000.0,29,6.0,6.698166418554312,22.30769230769231
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SKSH - Second Katsura Tanker Corporation,,,522794.51,291361000.0,5,1.0,3.010608742231821,3.8461538461538463
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SMKI - Scorpio Mr Pool Ltd,,,173772.54,149636000.0,2,2.0,1.000701266131943,1.5384615384615385
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SWAF - Stena Weco A/S,,,8144.67,7640000.0,0,1.0,0.04690258645714019,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,SWLD - Seaworld Management & Trading Inc,,,89926.0,69782000.0,0,1.0,0.5178554796873034,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,TGRA - Trafigura Maritime Ventures Ltd,,,1677224.02,1062371000.0,0,6.0,9.658604290418426,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,TKSD - Tsakos Shipping And Trading S A Of Panama,,,135006.0,74388000.0,0,1.0,0.777456985640016,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,TKSH - Teekay Tankers Ltd,,,541064.0,305998000.0,0,4.0,3.1158169746406053,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,TZJN - Triton Mr Chemical Pool Ltd,,,35917.75,30243000.0,0,1.0,0.20683899712584392,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,UOTM - Unitized Ocean Transport Limited,,,278436.97,147567000.0,0,1.0,1.6034307170565718,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,USLA - Unisea Shipping Ltd,,,141121.0,81215000.0,0,1.0,0.8126713425366628,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,VITO - Vitol International Shipping Pte,,,150336.0,73814000.0,0,1.0,0.8657376219810782,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,VRON - Vroon B V,,,58101.659999999996,51612000.0,0,1.0,0.33458914006993085,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,WOSH - World Shipping Inc,,,20600.0,11396000.0,0,1.0,0.11862890467226886,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,WTKM - World Tankers Management Pte Ltd,,,73836.0,39133000.0,0,1.0,0.4251982429796914,0.0
Entity_Carrier,MARATHON-001,Marathon Petroleum,,ZOMA - Zodiac Maritime Ltd,,,674264.0,402378000.0,0,3.0,3.8828737757253733,0.0
Entity_Carrier,MARTIN-001,Martin Marietta,,CSSL - The Csl Group Inc,,,8481070.0,7804653000.0,0,15.0,99.99989187696735,
Entity_Carrier,MARTIN-001,Martin Marietta,,KOSL - King Ocean Services Limited Inc,,,3.54,17440.0,0,2.0,4.173997116454226e-05,
Entity_Carrier,MARTIN-001,Martin Marietta,,SILJ - Seacor Island Lines,,,5.63,4835.0,0,4.0,6.638306148485111e-05,
Entity_Carrier,MORTON-001,Morton Salt,,BLWR - Blue Water Shipping Co,,,148802.0,647715000.0,0,3.0,3.2419287228804134,0.0
Entity_Carrier,MORTON-001,Morton Salt,,CINT - Cargill International S A,,,204650.0,538922000.0,0,2.0,4.458681423216601,0.0
Entity_Carrier,MORTON-001,Morton Salt,,CSSL - The Csl Group Inc,,,1782440.0,4841624000.0,0,7.0,38.83377530416906,0.0
Entity_Carrier,MORTON-001,Morton Salt,,CVHQ - Cobelfret Nv,,,34100.0,112803000.0,0,1.0,0.7429320133480874,0.0
Entity_Carrier,MORTON-001,Morton Salt,,DMNA - Dampskibsselskabet Norden Aktieselskab,,,1455214.0,3397147000.0,0,19.0,31.704547415610662,0.0
Entity_Carrier,MORTON-001,Morton Salt,,DWLA - Dowa Line America Co Ltd,,,15462.0,17317000.0,1,1.0,0.33686846892633804,3.4482758620689653
Entity_Carrier,MORTON-001,Morton Salt,,KKLU - Kawasaki Kisen Kaisha Ltd,,,54034.64,141946200.0,4,2.0,1.1772452752416158,13.793103448275861
Entity_Carrier,MORTON-001,Morton Salt,,OBUK - Oslo Caribbean Carrier As,,,7865.0,39844000.0,1,1.0,0.17135367404641372,3.4482758620689653
Entity_Carrier,MORTON-001,Morton Salt,,OFCW - Oldendorff Carriers,,,93504.0,229178000.0,2,1.0,2.0371587969530665,6.896551724137931
Entity_Carrier,MORTON-001,Morton Salt,,PBIM - Pacific Basin Supramax Limited,,,499704.14,1878754000.0,0,13.0,10.886985419606292,0.0
Entity_Carrier,MORTON-001,Morton Salt,,SILJ - Seacor Island Lines,,,0.91,6600.0,0,1.0,1.9826044930990016e-05,0.0
Entity_Carrier,MORTON-001,Morton Salt,,SWMN - Swissmarine Services S A,,,91500.0,136297000.0,1,2.0,1.9934979243797655,3.4482758620689653
Entity_Carrier,MORTON-001,Morton Salt,,ULTH - Ultrabulk,,,202645.32,469300700.0,20,6.0,4.4150057355767585,68.96551724137932
Entity_Carrier,MOSAIC-001,Mosaic,,ADLP - Adm International Sarl,,,1443112.01,1898761000.0,21,22.0,28.051678696860677,67.74193548387096
Entity_Carrier,MOSAIC-001,Mosaic,,BUNG - Bunge S A,,,59152.0,465999000.0,1,1.0,1.149815736255083,3.225806451612903
Entity_Carrier,MOSAIC-001,Mosaic,,CINT - Cargill International S A,,,1210870.0,4644054000.0,0,11.0,23.53728327967258,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,DMNA - Dampskibsselskabet Norden Aktieselskab,,,1244318.0,3488389000.0,0,11.0,24.18745633800129,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,EGSG - Eagle Shipping Intl,,,51113.0,361062000.0,0,1.0,0.9935510502976409,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,FALH - Federal Atlantic Lakes Line,,,60544.51,29546000.0,0,1.0,1.1768837966907837,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,GEAG - Genco Ship Management Llc,,,48920.2,40506000.0,1,1.0,0.9509266936155314,3.225806451612903
Entity_Carrier,MOSAIC-001,Mosaic,,LDCH - Louis Dreyfus Company Suisse Sa,,,65999.0,109690000.0,0,1.0,1.2829099401051396,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,LDCS - Louis Dreyfus Company Freight Asia Pte Ltd,,,52890.0,5130000.0,0,1.0,1.0280929518956474,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,MURG - Mur Shipping Bv,,,27499.94,14877000.0,1,1.0,0.5345527413793381,3.225806451612903
Entity_Carrier,MOSAIC-001,Mosaic,,OFCW - Oldendorff Carriers,,,110000.0,123090000.0,0,1.0,2.1382156307150924,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,PBIM - Pacific Basin Supramax Limited,,,50228.14,335775000.0,0,1.0,0.9763508549976905,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,SLCM - Seacape Logistics And Management Services Inc,,,35000.0,275730000.0,0,1.0,0.6803413370457112,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,SWMN - Swissmarine Services S A,,,212467.0,912493000.0,2,4.0,4.130002367374032,6.451612903225806
Entity_Carrier,MOSAIC-001,Mosaic,,SZMW - Sagitta Marine S A,,,150702.61,1107880000.0,1,3.0,2.9294061481050955,3.225806451612903
Entity_Carrier,MOSAIC-001,Mosaic,,ULTH - Ultrabulk,,,102878.0,28188000.0,0,1.0,1.9997758877882477,0.0
Entity_Carrier,MOSAIC-001,Mosaic,,WBCP - Western Bulk Carriers As,,,113215.01999999999,846463000.0,2,2.0,2.2007102308701976,6.451612903225806
Entity_Carrier,MOSAIC-001,Mosaic,,WBPE - Western Bulk Pte Ltd,,,105567.04000000001,369358000.0,2,2.0,2.0520463183302304,6.451612903225806
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,AQCV - Ace Tankers C.V.,,,14473.829999999998,13983000.0,0,1.0,3.0488009997421104,0.0
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,CSPA - Clearlake Shipping Pte Ltd,,,575.0,533000.0,0,1.0,0.12111932880597007,0.0
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,MLAA - Mol Chemical Tankers Pte Ltd,,,241881.62,232235000.0,41,15.0,50.95050341721862,60.29411764705882
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,OTUS - Odfjell Tankers As,,,30342.0,30230000.0,20,2.0,6.391308999357815,29.411764705882355
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,PNFN - Penfield Marine Llc,,,110837.34,92204000.0,6,1.0,23.347033439024518,8.823529411764707
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,SKMC - Sinokor Maritime Co Ltd,,,6915.0,6611000.0,0,1.0,1.4565915803361442,0.0
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,STZW - Stolt Tankers Bv,,,58897.1,52510000.0,0,5.0,12.406221253248868,0.0
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,SWAF - Stena Weco A/S,,,5817.54,5457000.0,0,1.0,1.2254200697424051,0.0
Entity_Carrier,MOTIVA-001,Motiva Enterprises,,UTNK - Uni Tankers,,,4999.0,4749000.0,1,1.0,1.0530009125235553,1.4705882352941175
Entity_Carrier,PBF-001,PBF Energy,,AETK - Aet Inc Pte Ltd,,,4495413.6899999995,2569360000.0,61,14.0,24.566540468531127,24.497991967871485
Entity_Carrier,PBF-001,PBF Energy,,AMCP - Amazonas Ca Llc,,,872865.29,508607000.0,0,5.0,4.7700349620906985,0.0
Entity_Carrier,PBF-001,PBF Energy,,CCMK - Concord Maritime Llc,,,139279.0,78408000.0,0,1.0,0.7611319949324946,0.0
Entity_Carrier,PBF-001,PBF Energy,,CHVV - Chevron Shipping Company Llc,,,396698.0,226514000.0,0,2.0,2.167875560032243,0.0
Entity_Carrier,PBF-001,PBF Energy,,COEB - Core Transport Llc,,,174415.11000000002,99416000.0,0,2.0,0.9531438380564946,0.0
Entity_Carrier,PBF-001,PBF Energy,,CPUK - Cape Management Company Inc,,,106428.18,94110000.0,3,2.0,0.5816088064994337,1.2048192771084338
Entity_Carrier,PBF-001,PBF Energy,,CSPA - Clearlake Shipping Pte Ltd,,,74977.0,51959000.0,0,1.0,0.40973437190138967,0.0
Entity_Carrier,PBF-001,PBF Energy,,DPKT - Dampskibsselskabet Torm,,,146450.02000000002,80254000.0,0,1.0,0.8003201909871822,0.0
Entity_Carrier,PBF-001,PBF Energy,,EDVR - Endeavor Tankers Pte Ltd,,,61200.46,35925000.0,0,1.0,0.33444832466191127,0.0
Entity_Carrier,PBF-001,PBF Energy,,EPFE - Empresa Publica Flota Petrolera Ecuatoriana,,,66040.14,37709000.0,0,1.0,0.3608962119473951,0.0
Entity_Carrier,PBF-001,PBF Energy,,FLUB - Frontline Management As,,,167348.0,90200000.0,0,1.0,0.91452348945615,0.0
Entity_Carrier,PBF-001,PBF Energy,,IONK - Ionic Tankers,,,790268.4,436088000.0,19,1.0,4.3186594089856385,7.630522088353414
Entity_Carrier,PBF-001,PBF Energy,,ISEW - International Seaways Inc,,,241221.86,191412000.0,6,6.0,1.3182294209688963,2.4096385542168677
Entity_Carrier,PBF-001,PBF Energy,,KSTL - Kestrel Marine Corp,,,92345.0,65718000.0,0,1.0,0.5046470327331558,0.0
Entity_Carrier,PBF-001,PBF Energy,,MFQO - Mercury Pool Limited,,,93373.24,54903000.0,3,1.0,0.5102661595395617,1.2048192771084338
Entity_Carrier,PBF-001,PBF Energy,,NULG - Naviera Ultranav Chile Limitada,,,58874.79,31968000.0,5,1.0,0.321739001313419,2.0080321285140563
Entity_Carrier,PBF-001,PBF Energy,,PMBH - Polembros Shipping,,,868739.2,482705000.0,22,1.0,4.747486702030165,8.835341365461847
Entity_Carrier,PBF-001,PBF Energy,,PNFN - Penfield Marine Llc,,,1151385.58,708320000.0,30,8.0,6.292092874316353,12.048192771084338
Entity_Carrier,PBF-001,PBF Energy,,PPDP - Pleiades Shipping Agents Sa,,,237988.97,153007000.0,5,2.0,1.3005623210105588,2.0080321285140563
Entity_Carrier,PBF-001,PBF Energy,,PRMD - Premuda Spa,,,1141245.8800000001,650813000.0,30,1.0,6.2366814333308715,12.048192771084338
Entity_Carrier,PBF-001,PBF Energy,,PSKM - Ps Tanker One Limited,,,1503152.38,832034000.0,35,2.0,8.214428375253464,14.056224899598394
Entity_Carrier,PBF-001,PBF Energy,,PTBR - Petrobras America Inc,,,130219.64,81258000.0,2,1.0,0.7116243968767099,0.8032128514056224
Entity_Carrier,PBF-001,PBF Energy,,PTKS - Pantheon Tankers Management Ltd,,,18080.0,9528000.0,0,1.0,0.09880359902339551,0.0
Entity_Carrier,PBF-001,PBF Energy,,RNBV - Reederei Nord B V,,,64248.37,34180000.0,0,1.0,0.3511045457625417,0.0
Entity_Carrier,PBF-001,PBF Energy,,SAMO - Samos Steamship Co,,,65933.0,34944000.0,0,1.0,0.36031071318636815,0.0
Entity_Carrier,PBF-001,PBF Energy,,SBWQ - Seabulk Tankers Inc,,,79225.53,48130000.0,0,1.0,0.4329517421756632,0.0
Entity_Carrier,PBF-001,PBF Energy,,SEUK - Shell International Trading And Shipping,,,2043358.3599999999,1172144000.0,21,5.0,11.16654646363623,8.433734939759036
Entity_Carrier,PBF-001,PBF Energy,,SKMC - Sinokor Maritime Co Ltd,,,356018.7,203620000.0,0,2.0,1.9455712875901847,0.0
Entity_Carrier,PBF-001,PBF Energy,,SNHI - Sonangol Shipping Holding Limited,,,149954.5,83317000.0,0,1.0,0.8194714762031948,0.0
Entity_Carrier,PBF-001,PBF Energy,,TGRA - Trafigura Maritime Ventures Ltd,,,144538.0,76172000.0,0,1.0,0.7898713825024082,0.0
Entity_Carrier,PBF-001,PBF Energy,,TKSD - Tsakos Shipping And Trading S A Of Panama,,,103016.0,58955000.0,0,2.0,0.5629619224001168,0.0
Entity_Carrier,PBF-001,PBF Energy,,TKSH - Teekay Tankers Ltd,,,784576.96,446022000.0,4,5.0,4.287556822944392,1.6064257028112447
Entity_Carrier,PBF-001,PBF Energy,,TNAR - Thenamaris,,,138739.16999999998,80354600.0,3,3.0,0.7581819314999282,1.2048192771084338
Entity_Carrier,PBF-001,PBF Energy,,UACW - United Overseas Management,,,50514.14,43392000.0,0,1.0,0.2760497142462203,0.0
Entity_Carrier,PBF-001,PBF Energy,,VITO - Vitol International Shipping Pte,,,101534.0,57976000.0,0,1.0,0.5548630875686636,0.0
Entity_Carrier,PBF-001,PBF Energy,,WTKM - World Tankers Management Pte Ltd,,,44400.0,25930000.0,0,1.0,0.24263715689373674,0.0
Entity_Carrier,PBF-001,PBF Energy,,ZOMA - Zodiac Maritime Ltd,,,1144862.0,686102000.0,0,4.0,6.2564428089116495,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,DHBQ - Dht Bronco Inc,,,129379.0,80344000.0,0,1.0,10.359126500620706,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,DJLD - Dht Jaguar Limited,,,319587.0,190154000.0,0,1.0,25.588713477101148,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,EURN - Euronav Nv,,,134287.06,79901000.0,0,1.0,10.752105379825498,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,HPPW - Hafnia Pools Pte Ltd,,,97170.0,83566000.0,0,1.0,7.7802141156239735,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,OTUS - Odfjell Tankers As,,,6592.0,12202000.0,2,1.0,0.5278087007326668,14.285714285714285
Entity_Carrier,PETROBRAS-001,Petrobras,,PTBR - Petrobras America Inc,,,278898.83999999997,198245000.0,10,5.0,22.33089113717353,71.42857142857143
Entity_Carrier,PETROBRAS-001,Petrobras,,PTKQ - Prime Tanker Management Inc,,,36458.0,31682000.0,0,1.0,2.9191216036577012,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,SMWM - Spring Marine Management Sa,,,36502.28,31137000.0,2,1.0,2.9226670176850744,14.285714285714285
Entity_Carrier,PETROBRAS-001,Petrobras,,SNHI - Sonangol Shipping Holding Limited,,,8405.33,4799000.0,0,1.0,0.6729985295099069,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,TKSH - Teekay Tankers Ltd,,,120376.0,68734000.0,0,1.0,9.638273689228686,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,VITO - Vitol International Shipping Pte,,,77986.0,490532000.0,0,1.0,6.2441883093655575,0.0
Entity_Carrier,PETROBRAS-001,Petrobras,,WOMA - Womar Logistics Pte Ltd,,,3295.84,1961000.0,0,1.0,0.26389153947553895,0.0
Entity_Carrier,PMI-001,PMI Trading,,CSPA - Clearlake Shipping Pte Ltd,,,69985.0,54125000.0,0,1.0,9.923437317041719,0.0
Entity_Carrier,PMI-001,PMI Trading,,DMNA - Dampskibsselskabet Norden Aktieselskab,,,156.0,1218000.0,0,1.0,0.022119828841301824,0.0
Entity_Carrier,PMI-001,PMI Trading,,GMCJ - Greenheart Management Ltd,,,98955.0,82898000.0,0,1.0,14.031202967891168,0.0
Entity_Carrier,PMI-001,PMI Trading,,HPPW - Hafnia Pools Pte Ltd,,,302602.0,258460000.0,0,3.0,42.90707978868984,0.0
Entity_Carrier,PMI-001,PMI Trading,,PNFN - Penfield Marine Llc,,,118644.58,73765000.0,5,3.0,16.82306283684706,100.0
Entity_Carrier,PMI-001,PMI Trading,,TKSD - Tsakos Shipping And Trading S A Of Panama,,,114907.0,494605000.0,0,2.0,16.293097260688903,0.0
Entity_Carrier,SAUDI-REFINING-001,Saudi Refining Inc,,AETK - Aet Inc Pte Ltd,,,14772771.959999999,8430789000.0,213,12.0,98.61369948161409,99.53271028037383
Entity_Carrier,SAUDI-REFINING-001,Saudi Refining Inc,,CSPA - Clearlake Shipping Pte Ltd,,,67200.0,36221000.0,0,1.0,0.4485847763106246,0.0
Entity_Carrier,SAUDI-REFINING-001,Saudi Refining Inc,,FLUB - Frontline Management As,,,68612.0,39109000.0,1,1.0,0.4580103969081038,0.46728971962616817
Entity_Carrier,SAUDI-REFINING-001,Saudi Refining Inc,,VMMG,,,71862.0,37871000.0,0,1.0,0.4797053451671742,0.0
Entity_Carrier,TERNIUM-001,Ternium,,APBA - Ace Pacific Shipping Pte Ltd,,,203875.02000000002,887289000.0,4,4.0,2.421724534323562,1.5625
Entity_Carrier,TERNIUM-001,Ternium,,BBHY - Bbc Chartering Carriers Gmbh & Co Kg,,,2209.92,11428000.0,2,1.0,0.02625048170635287,0.78125
Entity_Carrier,TERNIUM-001,Ternium,,CCBC - Cosco Shipping Bulk Co Ltd,,,756661.0,734347000.0,0,13.0,8.987979537001642,0.0
Entity_Carrier,TERNIUM-001,Ternium,,CLPP - Clipper Bulk Shipping Ltd,,,46307.22,157490000.0,0,1.0,0.5500592019086925,0.0
Entity_Carrier,TERNIUM-001,Ternium,,CLSG - Conti Lines Shipping Nv,,,252.31,165800.0,0,1.0,0.0029970582823495386,0.0
Entity_Carrier,TERNIUM-001,Ternium,,CSNK - Contilines Nv,,,17426.41,42872000.0,0,1.0,0.20699919314382637,0.0
Entity_Carrier,TERNIUM-001,Ternium,,GDSL - Grimaldi Deep Sea S P A,,,479.0,25344000.0,2,1.0,0.005689790009295823,0.78125
Entity_Carrier,TERNIUM-001,Ternium,,GESM - Grimaldi Euromed S P A,,,39.14,926000.0,2,1.0,0.0004649235510727317,0.78125
Entity_Carrier,TERNIUM-001,Ternium,,GSSW - G2 Ocean Us Inc,,,19.4,224000.0,2,1.0,0.00023044243461448633,0.78125
Entity_Carrier,TERNIUM-001,Ternium,,HONW - Hong Glory International Shipping Company Limited,,,143032.4,1574121000.0,2,3.0,1.6990069322037658,0.78125
Entity_Carrier,TERNIUM-001,Ternium,,JASR - Jade Alliance Shipping Pte Ltd,,,100068.92,473526000.0,2,1.0,1.1886662656722815,0.78125
Entity_Carrier,TERNIUM-001,Ternium,,MURG - Mur Shipping Bv,,,46714.14,28309000.0,1,1.0,0.5548927913671114,0.390625
Entity_Carrier,TERNIUM-001,Ternium,,NSAW - Navesco S A,,,3154.0,10269000.0,0,1.0,0.037464713338870616,0.0
Entity_Carrier,TERNIUM-001,Ternium,,NSUK - Ns United Kaiun Kaisha Ltd,,,10300.45,13444000.0,0,2.0,0.12235364822808176,0.0
Entity_Carrier,TERNIUM-001,Ternium,,OFCW - Oldendorff Carriers,,,6390598.0,3980139000.0,68,61.0,75.91056503930244,26.5625
Entity_Carrier,TERNIUM-001,Ternium,,PBIH - Pacific Basin Handysize Ltd,,,143941.78,629603400.0,0,3.0,1.7098089807186998,0.0
Entity_Carrier,TERNIUM-001,Ternium,,PBIM - Pacific Basin Supramax Limited,,,53267.67,255472000.0,0,1.0,0.6327387402598472,0.0
Entity_Carrier,TERNIUM-001,Ternium,,POBU - Pan Ocean Co Ltd,,,1469.8799999999999,1592600.0,4,1.0,0.017459934319130985,1.5625
Entity_Carrier,TERNIUM-001,Ternium,,PXBC - Phoenix Bulk Carriers,,,29616.12,18006000.0,2,1.0,0.35179437096055577,0.78125
Entity_Carrier,TERNIUM-001,Ternium,,RYMG - Roymar Shipping Llc,,,51609.95,91147700.0,68,2.0,0.6130475530067995,26.5625
Entity_Carrier,TERNIUM-001,Ternium,,SKSM - Sk Shipping Co Ltd,,,5133.11,12832700.0,3,3.0,0.060973523997111645,1.171875
Entity_Carrier,TERNIUM-001,Ternium,,SXBW - Swire Bulk Pte Ltd,,,204167.40000000002,867182000.0,4,2.0,2.4251975631396747,1.5625
Entity_Carrier,TERNIUM-001,Ternium,,ULTH - Ultrabulk,,,138586.88,129869400.0,88,2.0,1.6462009295270963,34.375
Entity_Carrier,TERNIUM-001,Ternium,,WBAS - Weco Bulk A/S,,,69658.25,84505300.0,2,3.0,0.8274338515971414,0.78125
Entity_Carrier,TRAFIGURA-001,Trafigura,,AEJM - Alterna Capital Partners Llc,,,2916.63,4593000.0,2,1.0,0.05827431263392005,4.25531914893617
Entity_Carrier,TRAFIGURA-001,Trafigura,,AQCV - Ace Tankers C.V.,,,2534.36,1502000.0,0,1.0,0.05063655210530702,0.0
Entity_Carrier,TRAFIGURA-001,Trafigura,,BBHY - Bbc Chartering Carriers Gmbh & Co Kg,,,21015.8,206450000.0,28,6.0,0.41989600993336035,59.57446808510638
Entity_Carrier,TRAFIGURA-001,Trafigura,,BXTR - Baxter Trading Inc,,,56072.0,33755000.0,0,1.0,1.1203194296188288,0.0
Entity_Carrier,TRAFIGURA-001,Trafigura,,CBVH - Chemship B V,,,5080.84,16279000.0,0,1.0,0.10151526199858273,0.0
Entity_Carrier,TRAFIGURA-001,Trafigura,,CHVV - Chevron Shipping Company Llc,,,196139.0,109683000.0,0,2.0,3.918860261913388,0.0
Entity_Carrier,TRAFIGURA-001,Trafigura,,COEB - Core Transport Llc,,,70102.39,40125000.0,0,1.0,1.4006468394156921,0.0
